text,emoji,discovered
Gone With The Taj,📚,False
Hedge Mahal,🦔,False
Tajin,🌶️,False
Hot Tub Mahal,🔥🛁,False
Iron Taj Mahal,🗼,False
Junk Mahal,🏚️,False
Little Shop Of Taj Mahal,🏛️,False
Taj Mahal Flytrap,🌺🏰🪰,False
Mess Mahal,🏰,False
Mahayonnaise,🤔,False
Taj Mahal Baja Blast,🏰🥤,False
Moss Mahal,🌿,False
Mountain Dew Mahal,🏔️,False
Mountain Dew Taj Mahal Blast,🏔️🥤,False
Mr. Potato Taj Mahal,🥔🏰,False
Mushroom Taj Mahal,🍄🕌,False
Eggs Mahal,🍳,False
Pasta Mahal,🍝🏰,False
Pencil Mahal,✏️,False
Pesto Mahal,🍝,False
Mahalickle,🤔,False
Pope Mahal,🙏🏼,False
Pop Tart Mahal,🏰,False
Taj Rosé,🍷,False
Salmon Taj Mahal,🐟🕌,False
Taco Mahal,🌮,False
Sandwitch Mahal,🍔,False
Scotch Mahal,🥃🏰,False
Ski Mahal,⛷️,False
Shrimp Mahal,🍤🕌,False
Smoky Taj Mahal,🕌,False
Taj Spritzer,🍹,True
Steam Taj Mahal,🌌,False
Taj Mountain Dew,🏔️🥤,True
Swan Taj,🦢,False
Swiss Taj Mahal,🏛️,False
Taj Mahalnado,🕌🌪️,False
Tsunamidozer,🌊,False
Bushdozer,🌳🚜,False
Steamdozer,🚂,False
Sunflower Tank,🌻,False
Tankdha,🎖️,False
Duckdozer,🦆,False
Damdozer,🚜,False
Bubble Tank,🛡️,False
Palmdozer,🌴🚜,False
Tank Party,🐷,False
Pigdozer,🐷🚜,False
Sharknadozier,🦈🌪️,False
Subwaydozer,🚇🚜,False
Stewdozer,🤖,False
Tankerdozer,🚜,False
Tumbledozer,🚜,False
420tankdozer,🚜,False
Balsamic Tankdozer,🤖,True
Tankcake,🍰,False
Tankmas,🎅,False
Tankula,💦,False
Fire Truckdozer,🚒🚜,False
Sheepdozer,🐑🚜,False
Haydozer,🚜,False
Kaledozer,🚜,False
Mad Tank,🤬🧱,False
Tankalodon,🐊,False
Tankshake,🥤,False
Porkdozer,🐷,False
Racetankdozer,🏎️🦾🚜,False
Spongebob Tankpants,🧽👖,False
Stankdozer,🚜,True
Tankadozer,🚜,False
Amphibious Tankdozer,🦎🚜,False
Aqua-Tankdozer,🚜💦,False
Toastdozer,🍞,False
Cbtankdozer,🚜,True
Chessdozer,♟️,False
Chocolate Tankdozer,🍫🚜,False
Teapot Tank,🍵🚀,False
Clockdozer,⏰🚜,False
Craydozer,🚜,False
Cranedozer,🏗️,False
Cryptankdozer,🕵️‍♂️,False
Echotank,🤖,False
Tankraken,🦑,False
Fishstickdozer,🐟,True
Glassdozer,🚚,False
Google Tankdozer,🚜,True
Gone With The Tankdozer,📚,True
Tankworm,🐛,False
Goslingdozer,🤖,True
Holy Tankdozer,🚜,True
Tankdog,🐶🚀,False
Kaleidozer,🤖,True
LATD,❓,False
Tankmallow,🍡,False
Madderdozer,🚜,True
Mega Tankdozer,🚜,True
Mouse Tank,🐭,False
Mt. Tankdozer,🏔️,True
Muddy Tankdozer,🚜,False
Oslotankdozer,🤖,False
Orkadozer,🦏,False
Tanktoberfest,🍺🚜🎉,False
Pepperdozer,🌶️🚜,False
Paper Tankdozer,📄🚜,True
Pea Tank,🤔,False
Pizzadozer,🍕,False
Pope Tankdozer,🤔,True
Puffdozer,🐉,False
Rainbow Tankdozer,🌈🚜,False
Rocky Mountain Tankdozer,🏔️🦏,False
Sandwitchdozer,🥪,False
Scotchdozer,🥃,False
Shelleydozer,🤖,True
Skankdozer,🤖,False
Slushdozer,🍧,True
Smoky Tankdozer,🚜,False
Soda Tank,🥤,False
Tank Wars,💣,False
Steam Tankdozer,🚂,False
Stegazer,🦕,False
Mountain Dewzer,🏔️🥤,False
Super Tankdozer,🚜,False
Tankflytrap,🌿,False
Swanzer,🦢,False
Martar,🚀,False
Mountain Tar,🏔️,False
Tint,🌈,False
Tarballs,📦,False
Roofing,🏠,False
Stewtar,🍲🌌,False
Astar,🌌,False
Baptar,🙏,False
Great Wall Of Tar,🧱,False
Gtar,🎸,False
Black Ice Cream Cone,🍦,False
Photar,📷,False
Ratar,🐀,False
Sea Tar,🌊🛢️,False
Spar,🥊,False
Cool Tar,❄️🔥,False
Tarblowgun,🎯,False
B-tar,🦖,False
Death Tart,💀,False
Dandelion Tar Soup,🍲,False
Swordtar,⚔️,True
Eurotar,💶,False
Gone With The Tar,🤔,False
Google Tart,🥧,False
Hailtar,🌨️,False
Herdtar,🌳,False
Idoltar,🌟,False
Marzipan,🍡,False
Mega Tar,🦎,False
Moon Roof,🌙🏠,False
Pantar,🐆,False
Pea Tar,🤔,False
Peking Tar,🥘,False
Pneumonatar,🤔,False
Pope Tar,👑,False
Potamotar,🦦,False
Rastar,🌿,False
Official,🏆,False
Sandtar,🏜️,False
Self-Tar,💩,False
Seek,🔍,False
Snowtar,❄️,False
Solar Tar,☀️🔮,False
Super Tar,🌟,False
Supertar,🌟,False
Steam Tar,🚂,False
Tar Swamp,🏞️,False
Swamp Tar,🐊🕸️,False
Surging Tar,🌊,True
Swiss Tar,🇨🇭,False
Mountain Taxi,🚕🏔️,False
Cabal,🐍,False
Baptaxi,🚕,False
Briney,🌊,False
Yellow Cab,🚖,False
Taxicrab,🚕,False
Dirty Cab,🚖,False
Muddy Taxi,🚕,False
Pirate Taxi,🚕,False
Shard Taxi,🚕,False
Time Taxi,🚕,False
Zephyr Taxi,🚖,False
Amphitaxi,🚤,False
Ant Taxi,🐜🚕,False
Apple Taxi,🚖,False
Baby Taxi,🚕👶,False
Churn,🌪️,False
Cheese Taxi,🚕🧀,False
Chocotaxi,🚕🍫,False
Crab Cab,🦀🚕,False
Crumby Taxi,🚖,True
Flying Fish Taxi,🐟🚕✈️,False
Gnome Taxi,🚕🧙‍♂,False
Ghost Taxi,👻,False
Green Taxi,🚕,False
Holy Taxi,🚕,False
Hot Taxi,🚕🔥,False
Monkey Taxi,🐵,False
Hydro Taxi,🚤,False
Water Taxi,⛴️,False
Tax Mess,💸💰📝🗂,False
Moon Taxi,🌙,False
Mountain Dew Taxi,🚕,False
Dewcab,🚗,False
Cab Fare,🚕💰,False
Pea Taxi,🚖,False
Peking Taxi,🚖,False
Ghost Ride,👻,False
Rocky Taxi,🚕🗻,False
Rikshaw,🛺,False
Salmon Taxi,🐟🚕,False
Salty Taxi,🧂🚖,False
Abra-Cadabra,🔮,False
Caber,🌲🪓,False
Skitaxi,🚖,False
Smoky Taxi,🚖,False
Solar Taxi,🚕,False
Cabrón,🐐,False
Stone Taxi,🚕,False
Surf Taxi,🚐,False
Super Taxi,🚕,False
Uber Swan,🦢🚕,False
Surge Taxi,🚕,True
Tasman Sea,🌊,False
Taz-Sat,🌀,False
Were-Taz,🐺,False
Swamp Taz,🐊,False
Tazstew,🍲,False
420taz,🌿,False
Bob Taz,🐾,False
Tasman,🇹🇼,False
Chiaz,🐾,False
Cinderaz,👠,False
CyberTaz,🤖,False
Tazboy,🐯,False
Tasquito,🦟,False
Tascope,🔭,False
Potatoz,🥔,False
Tazed,⚡,False
Tazoine,🤔,False
Tazburger,🍔,False
Tazosaurus,🦖,False
Cbtaz,🤔,True
Clean Taz,🧼,False
Taztron,🐯,False
Dark Taz,🌀,False
Taz Diamond,💎,False
Taz Roll,🍣,False
Elon Taz,🚀🔥👨,False
Tazelwight,🤔,True
Tazmaniac,🌀,False
Fjord Taz,🌊,False
Fruit Taz,🍊,False
Hedgetaz,🦔,True
Iron Tas,🦾,False
Jaz,🎷,False
Krataz,🤖,False
Lukaz,👀,False
Madder Taz,🤔,False
Tazquake,🌪️,False
Tazini,🍝,False
Tazgarita,🍹,False
Mars Taz,🪐,False
Mecha Taz,🤖,False
Monkey Taz,🐒🌪️,False
Tazcraft,🎮,False
Mud Taz,🦎,False
Poison Taz,🐍🌪️,False
Pope Taz,👑,False
Taz Salad,🥗,False
Sazaki,🎎,False
Tazwitch,🧙‍♂️,False
Taz Dragon,🐉,False
Sinktaz,🤔,True
Soggy Taz,🌧️🐯,False
Tazpiercer,🌀,False
Tazware,🐾,False
Space Tasmanian Devil,🚀🌌🐾,False
Taz Wars,🌪️,False
Spritzaz,🍹,True
Stegaz,🦕,False
Swiss Taz,🇨🇭🐾,False
Ice Tea Cup,🍹,False
Iron Tea Cup,🍵,False
Stone Tea Cup,🍵,False
Piña Tea,🍍🍵,False
Tea Cup Ride,🎢,False
Steam Cup,☕️,False
Gosei Tea,🍵,False
Tea Milkshake,🍵🥤,False
Tea Whiskey,🍵🥃,False
Tea Chia,🍵🌱,False
Tea Dust,🍵☕️,False
Tea Musk,🍵🧔🏻,False
Killer Tea,🍵,False
Panetone,🍮,False
Tea Quetzalcoatl,🍵🐍,False
Raisin Bran Tea,🤢,False
Soap Tea,🧼,False
Surging Tea,🌊🍵,True
Cheese Plantation,🧀🌱,False
Rubber Plantation,🌿,False
Steam Plantation,🌿🏭,False
Tea Airship,🍵🎈,False
Ammonia Tea,☕,False
Flying Tea Plantation,✈️🍵,True
Mountain Dew Tea Plantation,🍵,True
Tea Puppy,🍵🐶,False
Raisin Bran Plantation,🤔,False
Rock Tea Plantation,🌿,False
Sharktopusnado Tea,🦈🐙🌪️,False
Steam Tea Plantation,🍵,True
LiberTEA,🍵,False
Tea Totaller,🍵,False
Tea Zeus,🍵,False
Cbtp,🤖,True
Tea Pot Dome,⛺️,False
Crab Tea Pot,🦀🍵,False
Tea Pot Monster,🍵👹,False
Muddy Tea Pot,🍵🌊🌱,False
Mt. Tea,🍵⛰️,False
Rock Tea Pot,🍵,False
Tea Pot Willie,🍵,False
Tornado Tea Pot,🌪️🍵,False
Teacup Storm,🌪️,False
Tea Party Storm,🌪️,False
Teacamera,🍵📷,False
Tea Funnel,🍵,False
Tea Quasar,🌌,False
Tea Trout,🐟,False
Tea Choopper,🍵🚁,False
Chipstorm,🌪️,False
Tea Cyclone,🍵🌀,False
Flu Storm,🤒⛈️,False
Tea Fjord Flytrap,🍵🌊🪰,False
Flaming Tea,🍵,False
Tea Of Youth,🍵,False
Tea Gargoyle,🐉,False
L.A. Tea Storm,🍵⛈️🌴,False
Tea Mech,🍵🤖,False
Tea Mutant,🍵,False
Tea Pegasus,🐴,False
Pepper Storm,🌶️,False
Pie Storm,🍰,False
Popcorn Tea,🍿,False
Pope Francis Storm,🌩️,False
Tea Sandalstorm,☕️🌪️,False
Tea Sandstorm,🌪️,False
Tea-Selfie,🍵🤳,False
Tea Shower,🍵🚿,False
Tea Fish,🍵🐟,False
Super Tea Storm,☕️⛈️,False
Tea Swordfish,🍵🐟,False
Swiss Tea Storm,🍵⛈️,False
Tea Time on Mars,🍵🚀,False
Quagmire Tea,🍵,False
Tea Time in Space,🍵,False
Tea Party Time,🍵,False
Colored Tea,🍵,False
Double Tea Time,🍵🍵,False
Pea Time,🕰️🌱,False
Spare Time,⏰,False
Tea Time + Zeus,🍵,False
4:20,🌿,False
Tea Time with the Wolf,🍵,True
ApocalyptiTea,☕️🔥🌎,False
Teabreak,🍵,False
Cactea Time,🌵,False
Cotton Tea,🍵,False
Teatron,🎭,False
Glow Time,✨,True
Google Tea Time,🍵⏰,False
Holy Tea Time,⏰🍵,False
Ice Tea Time,🍹⏰,False
Mountain Dew Tea Time,🍵,False
Muddy Tea Time,🍵🌧️🏕,False
Tea Tart,🍵🥧,False
Selfie Tea,🍵,False
Scotch Time,🥃,False
Soda Pop Time,🥤,False
Tea Time with Steamboat Willie,🍵,False
Teacopter,🚁,False
Teaspoon,🥄,False
Teabaptism,☕️🙏,False
Fire Teabag,🔥,False
Teabagtopus,🐙,False
Teabagged,🍵,False
Teabag Fish,🍵🐟,False
Teacorn,🍵,False
Teabagging Monster Truck,🫖🚚,False
Cbtb,🤔,False
Teacell,🍵,False
Chesterfield,🚬,False
Damnteabag,🍵,False
Diamond Teabag,💎☕,False
Google Teabag,🍵,False
Glassbag,🛍️,False
Hackbag,🎒,False
Hashbag,#️⃣,True
Moonbag,🌙👜,False
Teabaggor,🍵,False
Mr. Tea Pot,🍵,False
Teabag Sword,⚔️,True
Pickle Teabag,🥒🍵,False
Yahoo Answers,💬,False
Snowbag,❄️🎒,False
Teawolf,🍵🐺,False
Smorebag,🍫🔥🏕️,False
Teabagdozer,🍵,True
Sad Pie,🥧,False
Sad Ghost,👻,False
Crying Ninja,🥲,False
Sad Salad,🥗,False
Rusty Tears,🌧️💧😢,False
Time Tears,⏰,False
Sad Meal,🍔,False
Cbtears,😢,False
Handkerchief,🧻,False
Duck Tears,🦆,False
Spicy Tears,🌶️,False
Crying Hot Dog,😭🌭,False
Crying Jordan,😭,False
Crying Mayo,😢🥚,False
Sad Martini,🍸,False
Sad Potato,🥔,False
Onion Soup,🍲,False
Oil Tears,💦,False
Sad Rice Pudding,🍚😔,False
Rocky Mountain Tears,🏔️💧,False
Sostears,💔,False
Sorrow,😥,False
Self-Pity,😞,False
Smoky Eyes,👁️‍🗨️,False
Steam Tears,😢💨,False
Seduction,💋,False
Acid Tease,🤪🍋,False
Tease Dragon,🐉,False
Vaseline,💦,False
Apple Tease,🍎👀,False
420tease,🍁👀,False
Baptiste,💦,False
Beach Tease,🏖️,False
Stalagmite,🪨,False
Titty Twister,🍆,False
Dead Tease,💀👻😈,False
Truck Tease,🚚,False
Double Tease,😏,True
Teaser,🎬,False
Jet Tease,✈️👀,False
Mountain Tease,🏔️👀,False
Plantae,🌿,False
Wish Upon A Tease,🧞‍♂️,False
Zephyr Tease,😏,False
Tempt,😈,False
Apocatease,🌿,False
Ant Tease,🐜,False
Battle Tease,👊,True
Car Tease,🚗,False
Chia Tease,🌱,False
Clean Tease,💇‍♂️,False
Cough Tease,🤧😜,False
Cyber Tease,🤖💋,False
Dirt Tease,😏,False
Diamond Tease,💎,False
Dune Tease,🏜️,False
Glass Tease,🍸,False
Hoover Damn,🌊🏞️,False
Holy Tease,😇,False
Hot Tease,🔥😏,False
HoliTease,🎨,True
Ice Tease,❄️,False
Jetease,💃,False
Laser Tease,🔫,False
Luketease,😏,False
Measure,📏,False
Moby Tease,🐳,False
Mountain Dew Tease,🏔️🥤,False
Muddy Tease,🤔,False
Mutatease,🧬,False
Poison Tease,🐍💃,False
Sandtease,🏖️,False
Sapphic,💙,False
Slut,💦,False
Snow Tease,❄️,False
Smoky Tease,💨💃,False
Snowtease,❄️👀,False
Egg Steam,🍳💨,False
Super Tease,🤩,False
Stegotease,🦖,False
Smore Tease,🍫🔥,False
Super Tease Volcano,🌋,True
Electric Tent,⛺️🔌,False
Muddy Camp,🏕️,False
Photent,📷,False
Shark Tent,🦈⛺️,False
Tentpocalypse,🏚️🔥🌲,False
Clean Tent,⛺️,False
Duck Tent,🦆⛺️,False
Fishing Tent,🎣🏕️,False
Fruit Tent,🍉⛺️,False
Glass Tent,🏜️,False
Iron Tent,🏕️,False
Tent City,🏕️,False
Mushroom Tent,🍄,False
Pneumotent,🤒,False
Tarp,🎪,False
Sostent,🌳,False
Tequila Windmill,🍹🌪️,False
Tequila Worm,🪱,False
Tequila Slammer,🍹,False
Solar Tequila,🍹🌞🍹,False
Enlighten-margarita,💡,False
Hot Tequila Fudge,🔥🥃🍫,False
Matcha-Rita,🍵🍹,False
Duck Tequila,🦆🍸,False
Chocolate Tequila,🍫🍸,False
Chili Mushroom Margarita,🌶️🍄🍹,False
Cough Tequila,🤧,False
Wound,🤕,False
Eurotica,💦,False
Drunk Flying Spaghetti Monster,🍝🍺👽,False
Sticky Margarita,🍹,False
Green Tequila,🍸🍃,False
Google Tequila,🍹,False
Holy Tequila,🍸🙏,False
Hydro-Quila,💦🦅,False
The Fellowship Of The Cerveza,🍺,False
Mars Over,🌌,False
Lunar Tequila,🌙🍸,False
Baja Blast Margarita,🍹,False
Red Headed Slut,🍹,False
Mudarita,🍹,False
Oyster Shooter,🍸🦪,False
Tequila Pig,🐷🍹,False
Risky Business,💃,False
Rock Tequila,🥃,False
Rosé-Rita,🍹,False
Skimila,🐾,False
Smoky Tequila,🥃,False
Snowmacho,❄️🏍️,False
Tequila Monster,🌵,False
Stegosaurito,🦕,False
Swamp Venus Flytrap Margarita,🍹,False
Surf Tequila,🏄‍♂️,False
S’morita,🌮,False
Swiss Tequila,🇨🇭🍸,False
Tequila Time,🍹🕰️,False
Terrorcrop,🌽,False
Sneeze Bomb,💣,False
Terror Lizard,🦖,False
Bobomist,🐸,False
Cocobomber,💣,False
Terror-dating,👻,False
Prince of Terror,👹,False
Bombe Alaska,🍨,False
Terrorwitch,👻,False
Terror-deer,🦌,False
St. Valentine,💘,False
Terrorcrane,🦖,False
FBI,🕵️‍♂,False
Terrorhydra,🐉,False
Holy Terror,😈,False
Flash Bang,💥,False
Beer Bomb,🍺💣,False
Terror-dactyl,🦖,False
"Snap, Crackle, Boom",💥,False
Radical,🤘,False
Terror Whale,🐳,False
Terror Planet,🌌,False
Terror Twister,🌪️,False
Tesla Bong,🚗,False
Tesla Fly,🚗,False
Tesla Fishing Rod,🎣,False
Tesla Zeppelin,🚁,False
Zephyr Coil,🌬️,False
Theremin,🎶,False
Tesla Batman,🦇,False
Teslazilla,⚡️,False
Gollum 2.0,🐉,False
Tesla-tsunami,⚡️🌊🚗,False
Dr. Manhattan,💥,False
Teslafie,🚗,False
Pasta Tesla,🍝,False
Pea Coil,🧵,True
Pickle Tesla,🥒,False
Tesla Saurus,🦖,False
Singed Pop Tart,🍪,False
Laser Swordfish,🐟🔫,False
Mountain Thorn,🌵,False
Thorny Dragon,🦎,False
Bristle,🌲,False
Thorn Zephyr,🌪️,False
Firethorn,🌿,False
Flying Thorn,💥,False
Holy Thorn,🌿,False
Thorn Twain,🌿,False
Hellman,🐔,False
Thorny Mole,🐿️,False
Thorny Dewshine,🌵,False
Burr,🌵,False
The Thorny Pork Chop Express,🍖,False
Snow Thorn,❄️,False
Smoky Thorn,🌫️🌵,False
Thorny Stegosaurus,🦕,False
Thorny Mountain Dew,🌵,False
Tornadojet,🌪️,False
Muddy Thunderjet,💦,False
Dragonjet,🐉,False
F-14,🛩️,False
Zephyrjet,🛩️,False
Thunderbomb,💣,False
Golemjet,🤖,False
Sneezejet,🤧✈️,False
Subwayjet,🚇,False
420thunderjet,🚀,False
Thunderbattleship,⚡🚢,False
Balsamic Thunderjet,🚀,True
Thunderball,🌩️,False
Chickenhawk,🐔,False
Ciderjet,🍺,False
Crabjet,🦀,False
Fartjet,💨,False
Fudge Jet,🍫✈️,False
Metrojet,🛫,False
Porkjet,🐷,False
Shardjet,🚀,False
Sweatjet,💦,False
Stoned Thunderjet,🚀,False
Baby Jet,✈️👶,False
Blood Thunderjet,🩸⚡🛩️,True
Thundercarnival,⚡🎡,False
Chainsaw Jet,🪚✈️,False
Thundercathedral,⚡🏰,False
Chia Thunderjet,🚗,False
J-20,🛩️,False
Cheshire Thunderjet,🚗,False
Thundercrack,🌩️,False
Thundercruise,🌩️,False
Cthulhu Fighter,🐙,False
Thundercrumble,⚡️🌩️,True
Dinnerjet,🍴✈️,False
Thunderlion,🦁⚡️,False
Ent-Jet,🚀,False
Concorde,🛫,False
Fishstick Jet,🐟✈️,False
Thunderwhale,🐳,False
Godzilla Jet,🐲✈️,False
Gluejet,🔗,False
Google Thunderjet,🔍🚀,False
Thundergrinder,⚡️🔨,False
Herd of Thunderjets,🛩️,False
Holy Thunderjet,⚡️,False
Hydrajet,🚤,False
Thundercannon,⚡️🔫,False
L.A. Thunderjet,🛩️,False
Maplejet,🍁,False
Thunderflytrap,⚡🪰🪤,False
Madder Thunderjet,🚗,True
Mountain Dew Thunderjet,🌩️🍹,False
Pasta Jet,🍝✈️,False
K-Jet,🚗,False
Thunder Pool,⛈️🏊‍,False
Thunderpuppy,⚡🐶,False
Riotjet,🚀,False
Riddlethunderjet,🤔,False
Skijet,🛥️,False
Snow Thrower,❄️🚀,False
Smoky Thunderjet,🏎️,True
S’more Jet,🍫✈️,False
Swan Jet,🦢✈️,False
Steam Tibet,🌊,False
Momo,👻,False
Greenbet,🍀,False
Mistibet,🌫️,False
Thangka,📿,False
Shard Tibet,🏔️,False
SpongeTibet,🧽🏔️,False
Tibetan Windshield,🏔️,False
Tibetan Mastiff,🐩,False
Tibetan Train,🚂,False
Chocolate Tibetan,🍫🏔️,False
No More Tibet,🚫🏔️,False
Hydrogen Tibetan,🧊,False
Hulatibet,🤔,False
Mega Tibet,🇨🇳,False
New Tibet,🏔️,False
Yaktoberfest,🐐,False
Tibetan Sword,🗡️,False
Oslotibet,❄️,False
Pesto Tortell,🍴,True
Potassium Tibetan,🍌,False
Sotibet,🛒,False
Sandboarding in Tibet,🏂🏔️,False
Skimbet,🤔,False
Train to Lhasa,🚂🏔️,False
Super Tibet,🏔️🏮,False
Fire Tidal,🔥🌊,False
Tidal Venus Flytrap,🌊🪰,False
Photidal,📸,False
Pineapple Tidal Wave,🍍🌊,False
Cheshire Tidal,🌊,False
Tidal Flytrap,🌊🪰🌱,False
Google Tidal,🌊,False
Glass Tidal,🌊,False
Giant Wave,🌊,False
Madder Tidal Hatter,🎩,True
Mecha Tidal Dragon,🐉,False
Mr. Tidal Potato Head,🥔,False
Pea Tide,🌊,False
Pneumatidal,🤔,False
Tidal Ring,💍,False
Rocky Tidal,🌊,False
Sostidal,🏝️,False
Smoky Tidal Wave,🌊🌫️,False
Tidal Phoenix,🔥,False
Supertidal,🌊,False
Super Tidal,🌊,False
Tidal Mahal,🌊🏰,False
Cactiger,🌵,False
Black Tiger,🐅,False
Mountain Tiger,🐅,False
Tiger Express,🐯,False
Tigerdozer,🐅🚜,False
Tiger Balloon,🎈,False
Tigercopter,🐯,False
Tiger Mushroom,🐅🍄,False
Pengtiger,🐅,False
Tigercar,🐅🚗,False
Swamp Tiger,🐊,False
Tiger Rocket,🐅🚀,False
Dust Tiger,🐅,False
Tigerweed,🐅🌿,False
Tigerhound,🐅🐕,False
Tiger Cake,🍰,False
Tigerlily,🐯,False
Tiger Mud,🐅🌱,False
Tiger Falls,🐯,False
Pine Tiger,🐯,False
Sea Tiger,🐯,False
Tiger Weed,🐅🌿,False
SpongeTiger,🐯,False
Tritiger,🐊,False
Alphatiger,🐅,False
Tiger Salamander,🐢,False
Antiger,🐜,False
Tiger Sauce,🐅,False
Chocolate Tiger,🐅,False
Chili Tiger,🌶️,False
Tiger Temple,🐯,False
Ice Tiger,🐅,False
Tigatron,🐅,False
Cyber Tiger,🐅,False
Tiger Cruise,🚢🐅,False
Dandelion Tiger,🌼🐅,False
Tiger Swallowtail,🦋,False
Dandyliger,🦁,False
Tigertail,🐅🌴,False
Dustiger,🐱,False
Firetiger,🔥,False
Tigerkraken,🐅🐙,False
Fruit Tiger,🍊🐅,False
Google Tiger,🐅,False
Monkey Tiger,🐒,False
Hot Tiger,🔥,False
Tiger Tail,🐅🌿,False
Tiger Beer,🍺🐯,False
Tiger Kong,🐅,False
Tiger Rover,🐅🚀,False
Tiger Dragon,🐲,False
Moon Tiger,🌕🐅,False
Tiger Blast,🐅💥,False
Mountain Dew Tiger Blast,🐯🥤,False
Mountain Dew Tiger,🐅🥤,False
Life of Pi,🐯,False
Mud Tiger,🐅🌧️,False
Tiger Mask,🐯,False
Tiger Plane,🐯,False
Tiger Nut,🌰,False
Pea Tiger,🐯🌱,False
Tigercasso,🐅🎨,False
Tiger Rider,🐅🏍️,False
Pickle Tiger,🐅,False
Peking Tiger,🐅,False
Poison Tiger,🐅,False
Pneumotiger,🐅,False
Tiger Popcorn,🐅🍿,False
Tiger Tart,🐅🍰,False
Tiger Car,🐅🚗,False
Tony the Tiger,🐯,False
Rocky Mountain Tiger,🐅🏔️,False
Robotiger,🤖,False
Sostiger,🚶‍♂️,False
Shelley Tigers,🐅,False
Tigerstone,🐯,False
Smoky Tiger,🐅,False
Tiger Phoenix,🐯,False
Tiger Toast,🐅,False
Whale Tiger,🐋,False
Tigers Wars,🐅,False
Spanish Tiger,🐅🇪🇸,False
Steampunk Tiger,🐅,False
Tiger Boat,🐯,False
Tesla Tiger,🐅,False
Flying Tile,🪁,False
Tile Rocket,🚀,False
Dragon Tile,🐉,False
Tilefish,🐠,False
Muddy Tile,🤔,False
Tile Shark,🦈,False
Black Tile,⬛,False
Tile Castle,🏰,False
Tilekraken,🦑,False
Frat Tile,🤔,False
Google Tile,📱,False
Holy Dandelion Tile,🌼,True
Holy Tile,🙏,False
Mega Tile,🧱,False
Peking Tile,🇨🇳,False
Pickle Tile,🥒,False
Pufftile,🐦,True
Sostile,🌵,False
Smoky Tiles,🧱,True
Tilex,🧼,False
Tile Monster,🐉,False
Surging Mountain Tile,🏔️,True
Eternal Lily,🌸,False
Rainbow Paradox,🌈,False
Time Venus,⏰,False
Time Hangover,😵,False
Time Cream,🍦,False
Party Paradox,🎊,False
Time Beach House,⏰🏖️🏠,False
Captain Paradox,👨‍🚀,False
Time Chef,🍳,False
Schrodinger’s Dog,🐶,False
Time Eel,🐠,False
Time Fishing Rod,🎣,False
Timequito,🕙,False
Time Rice,🍚,False
Sodium Paradox,🧂🤔,False
Time Anemone,🕰️,False
Time Blowfish,⏰🐡,False
Time Clog,⏳,False
Chocolate Paradox,🍫,False
Paradox Pie,🥧,False
Time Flu,🕰️,False
